STATE_NAME,COUNTY_NAME,STATE_CODE,VS_STATE_CODE,FIPS_CODE,ELECTED,Medicolegal Death Investigation Type ,State Medical Examiner and County Official ,Type of Coroner Office,Medical Examiner System,Other Official System
Kansas,Gove County,17,KS,20063,No,Coroner,No,Appointed Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kansas,Graham County,17,KS,20065,No,Coroner,No,Appointed Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kansas,Grant County,17,KS,20067,No,Coroner,No,Appointed Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kansas,Gray County,17,KS,20069,No,Coroner,No,Appointed Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kansas,Greeley County,17,KS,20071,No,Coroner,No,Appointed Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kansas,Greenwood County,17,KS,20073,No,Coroner,No,Appointed Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kansas,Hamilton County,17,KS,20075,No,Coroner,No,Appointed Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kansas,Harper County,17,KS,20077,No,Coroner,No,Appointed Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kansas,Harvey County,17,KS,20079,No,Coroner,No,Appointed Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kansas,Haskell County,17,KS,20081,No,Coroner,No,Appointed Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kansas,Hodgeman County,17,KS,20083,No,Coroner,No,Appointed Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kansas,Jackson County,17,KS,20085,No,Coroner,No,Appointed Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kansas,Jefferson County,17,KS,20087,No,Coroner,No,Appointed Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kansas,Jewell County,17,KS,20089,No,Coroner,No,Appointed Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kansas,Johnson County,17,KS,20091,No,Coroner,No,Appointed Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kansas,Kearny County,17,KS,20093,No,Coroner,No,Appointed Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kansas,Kingman County,17,KS,20095,No,Coroner,No,Appointed Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kansas,Kiowa County,17,KS,20097,No,Coroner,No,Appointed Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kansas,Labette County,17,KS,20099,No,Coroner,No,Appointed Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kansas,Lane County,17,KS,20101,No,Coroner,No,Appointed Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kansas,Leavenworth County,17,KS,20103,No,Coroner,No,Appointed Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kansas,Lincoln County,17,KS,20105,No,Coroner,No,Appointed Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kansas,Linn County,17,KS,20107,No,Coroner,No,Appointed Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kansas,Logan County,17,KS,20109,No,Coroner,No,Appointed Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kansas,Lyon County,17,KS,20111,No,Coroner,No,Appointed Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kansas,McPherson County,17,KS,20113,No,Coroner,No,Appointed Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kansas,Marion County,17,KS,20115,No,Coroner,No,Appointed Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kansas,Marshall County,17,KS,20117,No,Coroner,No,Appointed Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kansas,Meade County,17,KS,20119,No,Coroner,No,Appointed Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kansas,Miami County,17,KS,20121,No,Coroner,No,Appointed Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kansas,Mitchell County,17,KS,20123,No,Coroner,No,Appointed Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kansas,Montgomery County,17,KS,20125,No,Coroner,No,Appointed Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kansas,Morris County,17,KS,20127,No,Coroner,No,Appointed Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kansas,Morton County,17,KS,20129,No,Coroner,No,Appointed Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kansas,Nemaha County,17,KS,20131,No,Coroner,No,Appointed Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kansas,Neosho County,17,KS,20133,No,Coroner,No,Appointed Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kansas,Ness County,17,KS,20135,No,Coroner,No,Appointed Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kansas,Norton County,17,KS,20137,No,Coroner,No,Appointed Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kansas,Osage County,17,KS,20139,No,Coroner,No,Appointed Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kansas,Osborne County,17,KS,20141,No,Coroner,No,Appointed Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kansas,Ottawa County,17,KS,20143,No,Coroner,No,Appointed Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kansas,Pawnee County,17,KS,20145,No,Coroner,No,Appointed Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kansas,Phillips County,17,KS,20147,No,Coroner,No,Appointed Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kansas,Pottawatomie County,17,KS,20149,No,Coroner,No,Appointed Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kansas,Pratt County,17,KS,20151,No,Coroner,No,Appointed Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kansas,Rawlins County,17,KS,20153,No,Coroner,No,Appointed Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kansas,Reno County,17,KS,20155,No,Coroner,No,Appointed Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kansas,Republic County,17,KS,20157,No,Coroner,No,Appointed Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kansas,Rice County,17,KS,20159,No,Coroner,No,Appointed Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kansas,Riley County,17,KS,20161,No,Coroner,No,Appointed Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kansas,Rooks County,17,KS,20163,No,Coroner,No,Appointed Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kansas,Rush County,17,KS,20165,No,Coroner,No,Appointed Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kansas,Russell County,17,KS,20167,No,Coroner,No,Appointed Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kansas,Saline County,17,KS,20169,No,Coroner,No,Appointed Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kansas,Scott County,17,KS,20171,No,Coroner,No,Appointed Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kansas,Sedgwick County,17,KS,20173,No,Coroner,No,Appointed Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kansas,Seward County,17,KS,20175,No,Coroner,No,Appointed Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kansas,Shawnee County,17,KS,20177,No,Coroner,No,Appointed Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kansas,Sheridan County,17,KS,20179,No,Coroner,No,Appointed Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kansas,Sherman County,17,KS,20181,No,Coroner,No,Appointed Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kansas,Smith County,17,KS,20183,No,Coroner,No,Appointed Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kansas,Stafford County,17,KS,20185,No,Coroner,No,Appointed Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kansas,Stanton County,17,KS,20187,No,Coroner,No,Appointed Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kansas,Stevens County,17,KS,20189,No,Coroner,No,Appointed Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kansas,Sumner County,17,KS,20191,No,Coroner,No,Appointed Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kansas,Thomas County,17,KS,20193,No,Coroner,No,Appointed Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kansas,Trego County,17,KS,20195,No,Coroner,No,Appointed Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kansas,Wabaunsee County,17,KS,20197,No,Coroner,No,Appointed Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kansas,Wallace County,17,KS,20199,No,Coroner,No,Appointed Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kansas,Washington County,17,KS,20201,No,Coroner,No,Appointed Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kansas,Wichita County,17,KS,20203,No,Coroner,No,Appointed Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kansas,Wilson County,17,KS,20205,No,Coroner,No,Appointed Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kansas,Woodson County,17,KS,20207,No,Coroner,No,Appointed Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kansas,Wyandotte County,17,KS,20209,No,Coroner,No,Appointed Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,Adair County,18,KY,21001,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,Allen County,18,KY,21003,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,Anderson County,18,KY,21005,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,Ballard County,18,KY,21007,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,Barren County,18,KY,21009,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,Bath County,18,KY,21011,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,Bell County,18,KY,21013,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,Boone County,18,KY,21015,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,Bourbon County,18,KY,21017,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,Boyd County,18,KY,21019,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,Boyle County,18,KY,21021,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,Bracken County,18,KY,21023,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,Breathitt County,18,KY,21025,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,Breckinridge County,18,KY,21027,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,Bullitt County,18,KY,21029,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,Butler County,18,KY,21031,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,Caldwell County,18,KY,21033,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,Calloway County,18,KY,21035,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,Campbell County,18,KY,21037,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,Carlisle County,18,KY,21039,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,Carroll County,18,KY,21041,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,Carter County,18,KY,21043,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,Casey County,18,KY,21045,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,Christian County,18,KY,21047,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,Clark County,18,KY,21049,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,Clay County,18,KY,21051,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,Clinton County,18,KY,21053,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,Crittenden County,18,KY,21055,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,Cumberland County,18,KY,21057,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,Daviess County,18,KY,21059,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,Edmonson County,18,KY,21061,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,Elliott County,18,KY,21063,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,Estill County,18,KY,21065,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,Fayette County,18,KY,21067,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,Fleming County,18,KY,21069,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,Floyd County,18,KY,21071,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,Franklin County,18,KY,21073,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,Fulton County,18,KY,21075,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,Gallatin County,18,KY,21077,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,Garrard County,18,KY,21079,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,Grant County,18,KY,21081,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,Graves County,18,KY,21083,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,Grayson County,18,KY,21085,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,Green County,18,KY,21087,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,Greenup County,18,KY,21089,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,Hancock County,18,KY,21091,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,Hardin County,18,KY,21093,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,Harlan County,18,KY,21095,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,Harrison County,18,KY,21097,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,Hart County,18,KY,21099,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,Henderson County,18,KY,21101,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,Henry County,18,KY,21103,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,Hickman County,18,KY,21105,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,Hopkins County,18,KY,21107,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,Jackson County,18,KY,21109,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,Jefferson County,18,KY,21111,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,Jessamine County,18,KY,21113,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,Johnson County,18,KY,21115,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,Kenton County,18,KY,21117,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,Knott County,18,KY,21119,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,Knox County,18,KY,21121,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,Larue County,18,KY,21123,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,Laurel County,18,KY,21125,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,Lawrence County,18,KY,21127,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,Lee County,18,KY,21129,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,Leslie County,18,KY,21131,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,Letcher County,18,KY,21133,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,Lewis County,18,KY,21135,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,Lincoln County,18,KY,21137,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,Livingston County,18,KY,21139,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,Logan County,18,KY,21141,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,Lyon County,18,KY,21143,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,McCracken County,18,KY,21145,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,McCreary County,18,KY,21147,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,McLean County,18,KY,21149,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,Madison County,18,KY,21151,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,Magoffin County,18,KY,21153,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,Marion County,18,KY,21155,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,Marshall County,18,KY,21157,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,Martin County,18,KY,21159,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,Mason County,18,KY,21161,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,Meade County,18,KY,21163,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,Menifee County,18,KY,21165,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,Mercer County,18,KY,21167,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,Metcalfe County,18,KY,21169,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,Monroe County,18,KY,21171,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,Montgomery County,18,KY,21173,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,Morgan County,18,KY,21175,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,Muhlenberg County,18,KY,21177,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,Nelson County,18,KY,21179,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,Nicholas County,18,KY,21181,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,Ohio County,18,KY,21183,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,Oldham County,18,KY,21185,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,Owen County,18,KY,21187,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,Owsley County,18,KY,21189,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,Pendleton County,18,KY,21191,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,Perry County,18,KY,21193,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,Pike County,18,KY,21195,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,Powell County,18,KY,21197,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,Pulaski County,18,KY,21199,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,Robertson County,18,KY,21201,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,Rockcastle County,18,KY,21203,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,Rowan County,18,KY,21205,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,Russell County,18,KY,21207,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,Scott County,18,KY,21209,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,Shelby County,18,KY,21211,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,Simpson County,18,KY,21213,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,Spencer County,18,KY,21215,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,Taylor County,18,KY,21217,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,Todd County,18,KY,21219,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,Trigg County,18,KY,21221,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,Trimble County,18,KY,21223,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,Union County,18,KY,21225,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,Warren County,18,KY,21227,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Kentucky,Washington County,18,KY,21229,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
