year,demo_level,demo_var,n_cert,prop_garbage,prop_light,pct_acc_miss,pct_overd_miss,z_prop_garbage,z_prop_light,z_pct_acc_miss,z_pct_overd_miss,overall_z_score
2004,Bachelor,educ,34383,0.2701625803449379,0.6002384899514295,0.0097141028996888,0.0021231422505307855,-0.05036043497153538,-0.2642872033303468,-0.0010695909479425958,-0.6647178752170183,-0.24510877611671078
2004,HS,educ,137753,0.27086887399911436,0.6024914157949374,0.010025190014010584,0.00345546013516947,-0.0064250151966513186,-0.19011454389729396,0.18936287980526215,0.9660204533226474,0.23971094350849106
2004,Post-Bachelor,educ,76308,0.29940504272160195,0.6349792944383289,0.007862871520679353,0.0014022120878544844,1.7686844512069282,0.8794778553654423,-1.134303817666746,-1.5471262418925198,-0.00831693824672386
2004,Some College,educ,19683,0.26576233297769647,0.5840573083371438,0.010059442158207591,0.0034547579129197785,-0.3240804578683856,-0.7970172426076411,0.21033038423646166,0.9651609431780129,0.013598406734611962
2004,Unknown,educ,130956,0.24467760163719113,0.6642841870551941,0.007735422584684932,0.0020083081340297503,-1.6356687990745684,1.8442773963962797,-1.2123218861077922,-0.8052732166721939,-0.4522466263645687
2004,female,sex,244558,0.2866354811537549,0.6336165653955299,0.007069897529420424,0.002244866248497289,0.707106781186547,0.7071067811865446,-0.7071067811865476,-0.7071067811865476,-8.881784197001252e-16
2004,male,sex,236842,0.24974455544202465,0.6073753810557249,0.011632227392101064,0.0029428901968400873,-0.707106781186548,-0.7071067811865506,0.7071067811865474,0.7071067811865476,-8.881784197001252e-16
2004,Black,race,57633,0.29084031717939374,0.5980080856453768,0.0066975517498655286,0.0015789565006159665,1.0206241946357055,-0.5414888103860042,-0.37601158275488883,-0.28375430914148536,-0.045157626911668206
2004,Hispanic,race,1843,0.25935973955507324,0.6901790558871406,0.0032555615843733042,0,-1.237701257569118,1.3493716540529375,-1.0169281661460854,-1.0470946254759184,-0.48808809878454607
2004,Native American,race,2584,0.288312693498452,0.5619195046439629,0.01741486068111455,0.005417956656346749,0.8392997932735002,-1.2818354819495863,1.6196074321477254,1.5721952323058384,0.6873167439443695
2004,Other,race,6445,0.2794414274631497,0.6484096198603568,0.006516679596586501,0.0010861132660977503,0.2029008643883507,0.4924839051468283,-0.40969092433825605,-0.5220174344357277,-0.059080897309701175
2004,White,race,412895,0.265110984632897,0.6234999212874944,0.009699802613255187,0.00274646096465203,-0.8251235947284266,-0.0185312668641821,0.18302324109150617,0.28067113674729277,-0.09499012093845242
2004,divorced,marstat,57368,0.25090642867103613,0.5921942546367313,0.0132129410124111,0.00637986333844652,-0.5450861196951442,0.028909350793132227,0.19577830993688194,0.7249250106263265,0.10113163791529911
2004,married,marstat,185128,0.23975303573743573,0.6231796378721749,0.00869128386845858,0.0019878138369128387,-0.9925485170982092,0.5315423084599047,-0.5727642211808242,-0.7321589607778958,-0.44148234764925615
2004,not_stated,marstat,2361,0.2626005929690809,0.5684032189750106,0.012706480304955527,0.004659042778483694,-0.07592854373773705,-0.35701967031148985,0.10969557928576344,0.15403434677813707,-0.04230457199633159
2004,single_never_married,marstat,57852,0.26367282030007605,0.5017976906589228,0.020725299038926916,0.007605614326211712,-0.0329119105979858,-1.437468907943578,1.4726479328543833,1.1315739148752164,0.28346025729700897
2004,widowed,marstat,178691,0.30553301509309366,0.6664857211611105,0.004969472441253337,3.4137141769870894e-4,1.6464750911290742,1.2340369190020237,-1.2053576008962048,-1.2783743115017843,0.09919502443327727
2005,<1,age_group,5742,0.13288052943225356,0.3887147335423197,0.028039010797631488,1.7415534656913968e-4,-1.7355109092623953,-0.3003382612108501,0.04749553855901493,-0.6347421922388163,-0.6557739560382617
2005,1-4,age_group,991,0.30373360242179614,0.4692230070635722,0.04641775983854692,0,0.6281158160349084,0.263805598489433,1.0418389023024173,-0.6510853624398805,0.32066873859671957
2005,5-14,age_group,1342,0.2540983606557377,0.38524590163934425,0.038002980625931444,0.0014903129657228018,-0.058551282788824266,-0.32464533094175774,0.5865750620485014,-0.5112306928504468,-0.07696306113313184
2005,15-24,age_group,6843,0.24229139266403624,0.18120707292123336,0.04296361245067953,0.02089726728043256,-0.2218920094237122,-1.7544021413567048,0.854959560032097,1.3099660932250217,0.04715787561917539
2005,25-44,age_group,25615,0.23989849697442905,0.37642006636736286,0.04298262736677728,0.026468865898887372,-0.2549959630362436,-0.3864904129146076,0.8559883218695782,1.832818743501082,0.5118301723549523
2005,45-64,age_group,92658,0.22645643117701655,0.5620561635260852,0.013717110233331175,0.006356709620324203,-0.440957066375097,0.9143133401701377,-0.7273606146318975,-0.05455594608655568,-0.07714007173085313
2005,65+,age_group,358305,0.2797867738379314,0.6647381420856533,0.005165989868966383,1.1721857077071211e-4,0.2968290382407476,1.6338345169714867,-1.190000904672752,-0.6400852806705235,0.025144342467239733
2005,NA,age_group,80,0.3875,0.425,0,0,1.7869623766106175,-0.04607730920713715,-1.4694958655069588,-0.6510853624398805,-0.09492404013583972
2005,<HS,educ,43900,0.2762642369020501,0.5875398633257403,0.012892938496583144,0.003735763097949886,0.2651041072601462,-0.8657254450397024,1.5661235501406552,0.7688262183734766,0.4335821076836439
2005,Associate Degree,educ,25390,0.2697518708152816,0.5901536037810161,0.011933832217408428,0.00385978731784167,-0.1219485705119508,-0.7447677777074422,1.019511314691956,0.9160329063650436,0.2672069682094017
2005,Bachelor,educ,28460,0.27273366127898807,0.601194659170766,0.008573436401967675,0.0019676739283204497,0.05526965834004061,-0.23381409746168247,-0.8956398093847913,-1.3297521960846763,-0.6009841111477774
2005,HS,educ,116081,0.27278365968590895,0.6038455905789922,0.009613976447480639,0.003359722952076567,0.05824123841174215,-0.11113532162927856,-0.3026169789627605,0.32249707012987566,-0.008253498012605318
2005,Post-Bachelor,educ,67094,0.3014725608847289,0.6326497153247682,0.008063314156258383,0.0019822934986735027,1.7633229066403173,1.221850794786321,-1.1863678205903894,-1.312399952035809,0.12160148220010997
2005,Some College,educ,16755,0.26517457475380485,0.5883019994031632,0.0105043270665473,0.003879438973440764,-0.3939932734579087,-0.8304556071609039,0.20481014646481144,0.9393578273910955,-0.020070226690726417
2005,Unknown,educ,193896,0.24444547592523827,0.6400441473779758,0.009432891859553575,0.002831414779056814,-1.6259960666823885,1.5640474542126628,-0.40582040235947864,-0.30456187413900576,-0.19308272224205253
2005,female,sex,248748,0.2837972566613601,0.633090517310692,0.007577950375480406,0.0025809252737710453,0.7071067811865476,0.7071067811865503,-0.7071067811865474,-0.7071067811865479,6.938893903907228e-16
2005,male,sex,242828,0.2465819427743094,0.6049878926647668,0.011901428171380566,0.0033480488246824913,-0.7071067811865476,-0.7071067811865447,0.7071067811865476,0.7071067811865471,6.106226635438361e-16
2005,Black,race,59177,0.28723997499028336,0.5979857039052334,0.0077394933842540176,0.002010916403332376,0.8417248988151351,-0.5354430228348802,-0.8786402097835072,0.00883376050915524,-0.14088114332352428
2005,Hispanic,race,1957,0.2519161982626469,0.6755237608584568,0.007664793050587634,0,-1.2083934560896297,1.3048884252732194,-0.9036629443351379,-1.4102339601127687,-0.5543504838160792
2005,Native American,race,2841,0.29320661738824355,0.5649419218585006,0.014783526927138331,0.0035198873636043647,1.188016383769542,-1.3197225580019567,1.4809340098387345,1.0736875642422958,0.6057288499621539
2005,Other,race,6758,0.26916247410476474,0.6423498076353951,0.01168984906777153,0.0013317549570878958,-0.2074555628882484,0.5175193348754807,0.44462967137458226,-0.47043831855854196,0.07106378120081817
2005,White,race,420843,0.2621595226723505,0.6219255161663614,0.009934821299154316,0.0031294330664879775,-0.6138922636067927,0.032757820688142016,-0.14326052709466977,0.79815095391986,0.018438995976634898
2005,divorced,marstat,60348,0.24822695035460993,0.5977994299728243,0.01355471598064559,0.006777357990322795,-0.528441865756393,0.18167370222252097,-0.015381410651476763,0.42225226403083305,0.015025672461371084
2005,married,marstat,186728,0.2370721048798252,0.621342273253074,0.00885780386444454,0.002479542436056724,-0.9858228839388761,0.5599885235603255,-0.7042096904836539,-0.7590823543781038,-0.47228160131007707
2005,not_stated,marstat,2422,0.25639966969446737,0.5454170107349298,0.018992568125516102,0.008257638315441783,-0.19333666851870523,-0.6600702341120828,0.7821098445101164,0.8291348700740141,0.18945945298833564
2005,single_never_married,marstat,60157,0.2626294529314959,0.5050617550742225,0.021643366524261517,0.008361454194856791,0.0621025131758553,-1.3085471896601633,1.170864169908598,0.8576705972928755,0.19552252267929138
2005,widowed,marstat,181921,0.3012461453048301,0.6628481593658786,0.005249531389998956,3.2981349047113857e-4,1.645498905038126,1.226955197989396,-1.2333829132835827,-1.3499753770196181,0.07227395318108026
2006,<1,age_group,5600,0.12214285714285714,0.38089285714285714,0.031964285714285716,3.5714285714285714e-4,-2.2251023134892307,-0.31209689770774984,0.2756469579651468,-0.6219198954934884,-0.7208680371813305
2006,1-4,age_group,936,0.3002136752136752,0.4551282051282051,0.041666666666666664,0.0010683760683760685,1.0451197440194526,0.21915548376789698,0.8075660319429593,-0.564878453027971,0.3767407016755845
2006,5-14,age_group,1197,0.27151211361737676,0.37593984962406013,0.029239766081871343,8.35421888053467e-4,0.518023385199832,-0.34754223623228997,0.12627908970466736,-0.583561554806828,-0.07170032903365464
2006,15-24,age_group,6967,0.2536242285058131,0.19018228792880723,0.04593081670733458,0.025549016793454858,0.1895172487774542,-1.6768839811809368,1.0413419218061502,1.3984874829037015,0.23811566807659224
2006,25-44,age_group,25322,0.24378011215543796,0.36869125661480134,0.04659979464497275,0.030250375167838243,0.008732734085799838,-0.3994155338327337,1.0780176745772014,1.7755399869019088,0.6157187154330441
2006,45-64,age_group,93471,0.21828160605963348,0.5600988541900697,0.014389489788276578,0.006697264392164414,-0.4595403831571233,0.9703597121116042,-0.6878659385283409,-0.11343734426777527,-0.07262098846040882
2006,65+,age_group,353313,0.27314590745316475,0.6585067631250477,0.005700328037745568,1.3585687478241673e-4,0.548027563858071,1.6745988299515882,-1.1642367277882357,-0.6396671989544057,0.10468061676675441
2006,NA,age_group,91,0.26373626373626374,0.4065934065934066,0,0,0.3752220207057399,-0.12817537687737882,-1.476749009679549,-0.6505630232551429,-0.4700663472765827
2006,<HS,educ,36610,0.27325867249385416,0.5823272329964491,0.014832013111171811,0.004998634252936356,0.20028652298199168,-0.8085528546643074,1.634052948992067,1.2622570747605442,0.5720109230175738
2006,Associate Degree,educ,20971,0.2675599637594774,0.5804682657002528,0.012111964140956558,0.004339325735539554,-0.11775307177500914,-0.8985242281149556,0.3303403985315084,0.665047180481781,-0.00522243021916885
2006,Bachelor,educ,23169,0.27221718675816825,0.5934654063619491,0.011135569079373301,0.002503344986835858,0.1421621799488733,-0.2694811036572043,-0.13764327012026148,-0.9980071255060122,-0.31574232983365114
2006,HS,educ,101847,0.2706314373521066,0.5996445648865455,0.01148781996524198,0.004271112551179711,0.053662991448909084,0.029581381392838238,0.031189683200246107,0.6032588256447963,0.17942322042169742
2006,Post-Bachelor,educ,55864,0.30076614635543464,0.6272196763568667,0.008341686954031218,0.0020585708148360303,1.7354528646045726,1.3641775612804319,-1.4767438639701025,-1.4008891287398295,0.05549935829376812
2006,Some College,educ,13482,0.26353656727488506,0.5822578252484795,0.012461059190031152,0.004153686396677051,-0.3422950596445512,-0.8119120909594905,0.49766076730640457,0.4968927474497392,-0.039913408961974456
2006,Unknown,educ,234954,0.2397192641963959,0.6278505579815623,0.009589111060037283,0.002911208151382824,-1.6715164275647987,1.3947113347226983,-0.8788566639398571,-0.6285595740910228,-0.44605533271824505
2006,female,sex,245325,0.27514113930500356,0.626365025985937,0.007716294711097524,0.00254356465912565,0.7071067811865487,0.7071067811865476,-0.7071067811865477,-0.7071067811865475,2.7755575615628914e-16
2006,male,sex,241572,0.24284271355951847,0.6004669415329591,0.013325219810242908,0.004131273491960989,-0.7071067811865462,-0.7071067811865476,0.7071067811865475,0.7071067811865475,2.7755575615628914e-16
2006,Black,race,57793,0.2825774747806828,0.5875971138373159,0.007769106985275033,0.0017303133597494505,1.1671813206547417,-0.612624028536266,-0.4693807017029225,-0.3895223416341757,-0.07608643780465563
2006,Hispanic,race,1958,0.2604698672114402,0.6746680286006129,0.006639427987742594,0,-0.5703960512545903,1.2385399885575576,-0.6107361240113894,-0.8402383533071951,-0.19570763500390428
2006,Native American,race,2785,0.2804308797127469,0.5558348294434471,0.02549371633752244,0.00969479353680431,0.9984667727320242,-1.2879034617485092,1.7484791024646684,1.6850838100346648,0.786031555870712
2006,Other,race,7015,0.2594440484675695,0.6473271560940841,0.00684248039914469,0.0011404133998574484,-0.6510216653762204,0.6572616188789303,-0.585328411353908,-0.5431808426857404,-0.28056732513423466
2006,White,race,417346,0.2557134847344889,0.6166346388847623,0.010856699237563078,0.0035629908996372313,-0.9442303767559552,0.004725882848287272,-0.08303386539644811,0.08785772759244623,-0.23367015792791748
2006,divorced,marstat,61795,0.23943684764139495,0.5875718100169917,0.01453192005825714,0.007395420341451573,-0.5274507264711829,0.028617440864196608,0.16032991313569406,0.5932394820048642,0.063684027383393
2006,married,marstat,185212,0.23288447832753817,0.6184102541951926,0.00957281385655357,0.0026888106602164005,-0.7897883814192391,0.5412764829507122,-0.5658938267724478,-0.6729502008734658,-0.37183898152861017
2006,not_stated,marstat,2625,0.23923809523809525,0.5695238095238095,0.013714285714285714,0.005714285714285714,-0.5354081899320211,-0.271412955966007,0.04059352375321007,0.14097437726639503,-0.15631331121960576
2006,single_never_married,marstat,59639,0.25726454165898155,0.4963027549087007,0.02382669058837338,0.009758714934858062,0.1863178689305795,-1.488641539309411,1.5214790277987726,1.2290218039815048,0.3620442903503615
2006,widowed,marstat,177626,0.29423057435285377,0.6574431671039149,0.0055397295440982736,3.9408645130780404e-4,1.6663294288918635,1.1901605714605037,-1.1565086379152276,-1.2902854623792992,0.10242397501446004
2007,<1,age_group,5837,0.11906801439095425,0.3918108617440466,0.034778139455199586,0,-1.7611482947338701,-0.22619611461480899,0.16116247913765483,-0.6756894889480151,-0.6254678547897599
2007,1-4,age_group,917,0.3238822246455834,0.45910577971646677,0.05452562704471101,0.0010905125408942203,0.7846950135145255,0.252666336512591,1.2049926758083647,-0.5903282055929371,0.413006455060636
2007,5-14,age_group,1214,0.2627677100494234,0.3953871499176277,0.03130148270181219,0.002471169686985173,0.025040798955619763,-0.20074768295997242,-0.02260972409555167,-0.4822554769959397,-0.170143021273961
2007,15-24,age_group,6820,0.2565982404692082,0.18739002932551319,0.048240469208211144,0.024926686217008796,-0.05164578849700984,-1.6808298941456938,0.8727662337943085,1.275479200527514,0.1039424379197797
2007,25-44,age_group,24476,0.23435201830364438,0.36125183853570847,0.05135643078934467,0.03231737211962739,-0.32816662054082907,-0.4436504068334467,1.0374724920112026,1.8539947240670098,0.5299125471759842
2007,45-64,age_group,94659,0.22043334495399275,0.5602742475623026,0.016680928385045268,0.008092204650376616,-0.501175912048741,0.972568848457331,-0.7954359390116941,-0.042261675672567424,-0.09157616956891787
2007,65+,age_group,352372,0.2710743191854063,0.657223048369337,0.006197995300421146,1.5892295642105502e-4,0.1282920589965432,1.6624447229972958,-1.349552104615514,-0.6632495884370494,-0.05551622776468104
2007,NA,age_group,93,0.3978494623655914,0.3763440860215054,0.010752688172043012,0,1.7041087443537628,-0.3362558094132972,-1.1087961130287705,-0.6756894889480151,-0.10415816675907999
2007,<HS,educ,32620,0.2744022072348253,0.5730839975475168,0.01630901287553648,0.004996934396076027,0.2116475387186015,-0.8536575464167234,1.7536073960531589,1.0434794694879221,0.5387692144607398
2007,Associate Degree,educ,19837,0.26687503150678027,0.5779603770731462,0.013106820587790493,0.004839441447799566,-0.2082747822876513,-0.6473987638729747,0.27059959619989926,0.9014503375015658,0.07909409688520977
2007,Bachelor,educ,21451,0.2740664770873153,0.5895296256584774,0.011234907463521513,0.0024707472845088806,0.19291799288789993,-0.15804818818158917,-0.5963257831915555,-1.2346680070656613,-0.4490309963877265
2007,HS,educ,90634,0.27228192510536886,0.5907275415407022,0.012853895888959993,0.0045788556170973365,0.09336229799117848,-0.10737931178284232,0.15346443770971607,0.6664507407093767,0.20147454115685723
2007,Post-Bachelor,educ,51733,0.3001372431523399,0.6213828697349854,0.009838980921268822,0.002319602574758858,1.6473408723281775,1.189265184118212,-1.2428109921232517,-1.3709722172861896,0.05570571175923705
2007,Some College,educ,12296,0.26756668835393627,0.5700227716330514,0.013581652569941444,0.004229017566688354,-0.1696889754603344,-0.9831398245885657,0.49050504530249317,0.3509623637430196,-0.07784034775084686
2007,Unknown,educ,257817,0.2389291629333985,0.6301562736359511,0.010732418731115481,0.003444303517611329,-1.7673049441778748,1.560358450724488,-0.8290396999504591,-0.3567026870900341,-0.34817222012346993
2007,female,sex,244753,0.2728301593851761,0.6239841799691934,0.009029511384947274,0.003039799307873652,0.7071067811865475,0.707106781186551,-0.7071067811865475,-0.7071067811865476,8.604228440844963e-16
2007,male,sex,241635,0.24186479607672728,0.6010842800091046,0.014199101951290169,0.0043164276698325985,-0.7071067811865475,-0.7071067811865442,0.7071067811865475,0.7071067811865476,8.049116928532385e-16
2007,Black,race,58024,0.28269336826140906,0.5911347028815662,0.008841169171377361,0.0022749207224596717,1.081041959331218,-0.6408132381257724,-0.5583794367178676,-0.20952321550893163,-0.08191848275533842
2007,Hispanic,race,1941,0.23544564657393097,0.6872746007212777,0.0077279752704791345,5.151983513652757e-4,-1.391942438931975,1.3692347414638073,-0.8119704606525745,-1.0164418927241605,-0.4627800127112257
2007,Native American,race,2899,0.27802690582959644,0.5660572611245257,0.018627112797516384,0.005864091065884788,0.836795498829137,-1.1651206512775436,1.6709064606603954,1.43628673348635,0.6947170104245848
2007,Other,race,7333,0.2601936451656893,0.6495295240692759,0.009273148779489976,0.0010909586799399973,-0.09661195060754225,0.5800783478268728,-0.45997236580973605,-0.7524276536839511,-0.18223340556858914
2007,White,race,416191,0.2538377812110305,0.6149268004353771,0.01199209017013823,0.003914068300371705,-0.42928306862084364,-0.1433791998873643,0.1594158025197845,0.5421060284306928,0.03221489061056734
2007,divorced,marstat,62993,0.23943930277967393,0.5903671836553268,0.016462146587716095,0.00835013414188878,-0.7152004689837087,0.11270240799383713,0.07878970701657448,0.538952223224837,0.003810967312884994
2007,married,marstat,184252,0.23210602869982416,0.6178983131797755,0.010241408505742136,0.0027788029437943685,-1.0381204981120415,0.5743191718291877,-0.7080462342905539,-0.7628016252312523,-0.483662296451165
2007,not_stated,marstat,2679,0.2597984322508399,0.5565509518477044,0.020156774916013438,0.007838745800671893,0.18131186783475847,-0.45429719433916166,0.5461082663527609,0.4194652070046646,0.17314703671325557
2007,single_never_married,marstat,60144,0.25636805001330143,0.49866985900505456,0.02615389731311519,0.010807395583931897,0.030255311103699566,-1.4247943452660827,1.304659966211545,1.113096790314381,0.2558044305908857
2007,widowed,marstat,176320,0.29069305807622503,0.6547413793103448,0.006181941923774955,4.423774954627949e-4,1.5417537881572985,1.1920699597822215,-1.221511705290326,-1.3087125953126308,0.05089986183414086
2008,<1,age_group,5603,0.12350526503658754,0.3746207388898804,0.03765839728716759,0,-1.7946932086129808,-0.4009454453175687,0.14493590456490552,-0.6591056109737727,-0.6774520900848542
2008,1-4,age_group,915,0.3180327868852459,0.4491803278688525,0.05136612021857923,0,0.6891213701681344,0.15631088970683824,0.9513563158683149,-0.6591056109737727,0.2844207411923787
2008,5-14,age_group,1146,0.2696335078534031,0.40575916230366493,0.04013961605584642,0.002617801047120419,0.0711376847782959,-0.16821771776937192,0.29090511257877544,-0.4626401510572425,-0.06720376786738577
2008,15-24,age_group,6352,0.25787153652392947,0.19505667506297228,0.05022040302267002,0.02518891687657431,-0.07904443642345858,-1.7430023622151682,0.8839541851872751,1.2313177061071985,0.07330627316396168
2008,25-44,age_group,23933,0.24957172105461078,0.37274892407972254,0.052229139681611164,0.03388626582542932,-0.18502019999651903,-0.41493533817021244,1.0021274405710365,1.8840520547204949,0.5715559892812
2008,45-64,age_group,97176,0.22546719354573144,0.5587182020251914,0.018718613649460772,0.00837655388161686,-0.49279760995995076,0.9749939743995574,-0.9692847568490787,-0.030446869822405697,-0.12938381555796943
2008,65+,age_group,360926,0.2684151321877615,0.6450463529920261,0.006225652903919363,1.8840427123565496e-4,0.055580918249869896,1.620208220829745,-1.7042411455378714,-0.644965907026726,-0.16835447837124562
2008,NA,age_group,80,0.4,0.425,0.025,0,1.7357154817966072,-0.02441222146381883,-0.5997530563833602,-0.6591056109737727,0.11311114824391383
2008,<HS,educ,26877,0.27049149830710273,0.5730922349964653,0.01644528779253637,0.004650816683409607,0.38144738263527195,-0.8257423032788503,1.5040735533954395,0.5975820599086858,0.4143401731651367
2008,Associate Degree,educ,16423,0.26596845886865983,0.5743773975522134,0.013822078791938136,0.0053583389149363695,-0.09381074950367792,-0.7521741780845828,0.40657807513985617,1.1229082783682793,0.1708753564799687
2008,Bachelor,educ,18123,0.27009876951939527,0.5872648016332837,0.01131159300336589,0.0022071400982177345,0.3401814258327156,-0.014444812546522362,-0.6437563818380664,-1.2168165871372776,-0.38370908892228767
2008,HS,educ,74621,0.2658902989774996,0.5869795365915761,0.013414454376113962,0.004542957076426207,-0.10202339597438374,-0.03077458671246364,0.2360365921350398,0.5174976796075075,0.15518407226392497
2008,Post-Bachelor,educ,30982,0.28226066748434575,0.6054160480278872,0.009198889677877476,0.0018397779355754955,1.6180922176246835,1.0246090886254673,-1.5276670218558013,-1.4895782999240876,-0.09363600388243454
2008,Some College,educ,10027,0.26269073501545825,0.5695621821083076,0.014361224693328014,0.004687344170739005,-0.4382174117361297,-1.027817419501959,0.6321453817328417,0.6247032526197271,-0.05229654922137994
2008,Unknown,educ,319078,0.2506283729997054,0.6159277668783182,0.011398466832561318,0.0036354747115125456,-1.705669468878497,1.6263442114989426,-0.6074101987093155,-0.15629638344283503,-0.21075795988292623
2008,female,sex,249531,0.2731604490023284,0.6184802689846152,0.009421675062417095,0.0032661272547298732,0.7071067811865469,0.7071067811865475,-0.7071067811865476,-0.7071067811865476,-1.6653345369377348e-16
2008,male,sex,246600,0.24152879156528792,0.5918369829683698,0.014557988645579887,0.004221411192214112,-0.7071067811865481,-0.7071067811865475,0.7071067811865476,0.7071067811865476,-1.1102230246251565e-16
2008,Black,race,57973,0.28953133355182586,0.5963120763113864,0.008659203422282788,0.002138926741759095,1.5552743171075236,-0.4732473953467515,-0.5102383202628364,0.11045827121495372,0.17056171817822235
2008,Hispanic,race,2112,0.25757575757575757,0.6865530303030303,0.007102272727272727,4.734848484848485e-4,-0.5544256249143922,1.519476683873766,-0.8655936768652311,-1.0824013940994441,-0.24573600300132534
2008,Native American,race,2967,0.2726659925851028,0.5665655544320863,0.017863161442534546,0.0023592854735422987,0.4418282979738956,-1.1301177829030493,1.5904818947875197,0.268288480786086,0.292620222661113
2008,Other,race,7642,0.2571316409316933,0.6334729128500393,0.008374771002355404,9.159905783826224e-4,-0.5837461059138617,0.34734780560168044,-0.5751574488640774,-0.7654601432535091,-0.3942539731074419
2008,White,race,425437,0.25296342349160983,0.6058123764505673,0.012474232377531808,0.004035850196386304,-0.8589308842531543,-0.2634593112256457,0.36050755120462596,1.469114785351912,0.17680803526943448
2008,divorced,marstat,64261,0.23880736371983008,0.5861720172421843,0.017055445760258945,0.0078274536655203,-0.7669784922015327,-0.08429595347860032,0.30848163033529097,0.6217264457616746,0.019733407604208136
2008,married,marstat,184121,0.23053318198358688,0.6098924077101471,0.01070491687531569,0.003150102378327296,-0.985096191520818,0.3373188843780714,-0.4852477206214622,-0.5711379870740979,-0.4260407537095767
2008,not_stated,marstat,11782,0.323374639280258,0.6187404515362417,0.011627906976744186,0.004922763537599729,1.462319844592746,0.4945872298602437,-0.36988656764988664,-0.11905638820951814,0.36699102964839625
2008,single_never_married,marstat,59308,0.25969515073851757,0.49701557968570853,0.027180144331287515,0.010538207324475619,-0.21635050340225023,-1.6689948653713569,1.573930630097943,1.3130496813717527,0.25040873567402216
2008,widowed,marstat,176659,0.2871011383512869,0.6427524213314918,0.006368200884189314,5.094560707351451e-4,0.5061053425318526,0.9213847046116422,-1.0272779721618848,-1.2445817518498117,-0.2110924192170504
2009,<1,age_group,5079,0.11970860405591652,0.3729080527662926,0.03681827131325064,3.9377830281551486e-4,-1.9014402187432558,-0.4875857398481097,0.23750415826766264,-0.7321664197121905,-0.7209220550089734
2009,1-4,age_group,876,0.3287671232876712,0.454337899543379,0.05593607305936073,0.001141552511415525,0.8993553339944313,0.14749897280481236,1.2094073269009593,-0.6762198715686737,0.39501044053288226
2009,5-14,age_group,1151,0.263249348392702,0.40399652476107734,0.028670721112076455,8.688097306689834e-4,0.021601615918607927,-0.24512165468686864,-0.1766977443507309,-0.696625786801296,-0.2742108924800719
2009,15-24,age_group,6108,0.25605762933857235,0.2154551407989522,0.04682383759004584,0.025867714472822528,-0.07474717109741351,-1.7155867899653021,0.7461631399608036,1.173728140369528,0.03238932981690401
2009,25-44,age_group,23749,0.25723188344772413,0.37711061518379724,0.054991789127963285,0.035412017348098866,-0.05901547215119464,-0.45480926720370896,1.1614021975873123,1.8878083990450163,0.6338464643193562
2009,45-64,age_group,98622,0.22734278355742127,0.5614771551986372,0.01794731398673724,0.008365273468394475,-0.45944525781944223,0.9830955763196565,-0.7218500323632714,-0.13575959940765187,-0.08348982831767725
2009,65+,age_group,353341,0.26459142867654756,0.6394049940425821,0.006809286213601025,2.1508967258257605e-4,0.03958171309056133,1.590867555497643,-1.288080639249826,-0.7455354446652478,-0.10079170383171737
2009,NA,age_group,109,0.3761467889908257,0.45871559633027525,0.009174311926605505,0.009174311926605505,1.5341094568077007,0.18164134708188093,-1.167848406752909,-0.07522941725948493,0.11816824496929695
2009,<HS,educ,25354,0.2725408219610318,0.5701664431647866,0.0176697956929873,0.00619231679419421,0.9841720544109257,-0.5233481733620545,1.9822739999688797,1.1263317974310856,0.8923574196122092
2009,Associate Degree,educ,16889,0.253952276629759,0.5618449878619219,0.013440701048019421,0.004736810942033276,-0.8527217983909363,-0.9240290625274179,0.0747902478303282,0.2922499434600906,-0.35242766740698384
2009,Bachelor,educ,17989,0.25821335260436934,0.5745177608538551,0.011896158763688922,0.0026682972927900383,-0.43164827571375897,-0.31383075396346194,-0.6218575123130882,-0.8931178082144265,-0.5651135875511839
2009,HS,educ,74230,0.26529704971035967,0.5794018590866227,0.013363869055637882,0.004539943419102788,0.2683526892467957,-0.07865977107028786,0.040136074912584925,0.17943443793068867,0.10231585775494534
2009,Post-Bachelor,educ,29258,0.27777018251418417,0.6047918518012168,0.010937179574817144,0.0015038621915373573,1.5009300945362962,1.1438769711848207,-1.054393876470485,-1.5604007233877222,0.0075031164657273774
2009,Some College,educ,10295,0.2611947547353084,0.5619232637202526,0.013890237979601748,0.006216610004856726,-0.13703031882399622,-0.9202600534569363,0.27754863111688183,1.140253092325377,0.09012783779033157
2009,Unknown,educ,315020,0.2491016443400419,0.6146022474763507,0.011726239603834678,0.003729921909720018,-1.332054445265326,1.6162508431953486,-0.6984975650450991,-0.2847507395450951,-0.1747629766650429
2009,female,sex,244800,0.2695874183006536,0.6133006535947713,0.009652777777777777,0.0033047385620915033,0.7071067811865468,0.7071067811865475,-0.7071067811865476,-0.7071067811865476,-2.220446049250313e-16
2009,male,sex,244235,0.2408745675271767,0.590599217966303,0.015046983438082175,0.004487481319221242,-0.7071067811865481,-0.7071067811865475,0.7071067811865476,0.7071067811865476,-1.1102230246251565e-16
2009,Black,race,57309,0.2847371268038179,0.5899945907274599,0.008637386797885149,0.0019194192884189219,1.2982498375125695,-0.5054184491984814,-0.5601590513478424,-0.2203855847850895,0.0030716880452890463
2009,Hispanic,race,2065,0.23680387409200968,0.6837772397094432,0.00774818401937046,0,-1.3457457628675862,1.286194602076933,-0.6759941081128549,-1.0921411238961374,-0.45692159819991135
